"""Tweet id",Tweet permalink,Tweet text,time,impressions,engagements,engagement rate,retweets,replies,likes,user profile clicks,url clicks,hashtag clicks,detail expands,permalink clicks,app opens,app installs,follows,email tweet,dial phone,media views,media engagements,promoted impressions,promoted engagements,promoted engagement rate,promoted retweets,promoted replies,promoted likes,promoted user profile clicks,promoted url clicks,promoted hashtag clicks,promoted detail expands,promoted permalink clicks,promoted app opens,promoted app installs,promoted follows,promoted email tweet,promoted dial phone,promoted media views,promoted media engagements
719628873625763840,https://twitter.com/CSJWines/status/719628873625763840,We're so excited about our new delicious #charcuterie and #cheese plates! Reservations: https://t.co/UHjnyXz64n https://t.co/KDAJyba4w0,2016-04-11 20:51 +0000,463.0,11.0,0.023758099352051837,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,4,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-""
"
